item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,date,day_of_week,is_promotional
ITM10013,Health & Beauty,105,123,30,2,24,4,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,2,0.89,792,97.33,0.77,05/21/2023,169,1.048,2023-06-18,6,False
ITM10013,Health & Beauty,125,159,30,2,31,5,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,806,101.94,0.92,06/10/2023,238,1.08,2023-06-19,0,False
ITM10013,Health & Beauty,198,179,30,2,35,6,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,1243,83.22,0.78,06/10/2023,242,1.28,2023-06-20,1,False
ITM10013,Health & Beauty,138,138,30,2,27,4,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,879,88.78,0.72,05/31/2023,189,1.208,2023-06-21,2,False
ITM10013,Health & Beauty,74,71,30,2,14,2,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,414,87.35,0.91,06/13/2023,91,1.28,2023-06-22,3,False
ITM10013,Health & Beauty,54,56,30,2,11,1,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,368,91.25,0.84,06/18/2023,79,1.259,2023-06-23,4,False
ITM10013,Health & Beauty,44,66,30,2,13,2,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,425,112.98,0.82,06/18/2023,99,1.08,2023-06-24,5,False
ITM10013,Health & Beauty,147,118,30,2,23,3,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,808,76.67,0.88,06/24/2023,152,1.208,2023-06-25,6,False
ITM10013,Health & Beauty,177,148,30,2,29,4,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,846,79.29,0.92,06/17/2023,191,1.28,2023-06-26,0,False
ITM10013,Health & Beauty,194,189,30,2,37,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,1300,87.41,0.95,06/25/2023,277,1.208,2023-06-27,1,False
ITM10013,Health & Beauty,156,164,30,2,32,5,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,928,91.25,0.76,06/01/2023,213,1.251,2023-06-28,2,False
ITM10013,Health & Beauty,102,112,30,2,22,3,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,631,94.47,0.93,06/21/2023,145,1.226,2023-06-29,3,False
ITM10013,Health & Beauty,126,164,30,2,32,5,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,1,0.92,946,103.36,0.72,06/01/2023,203,1.069,2023-06-30,4,True
ITM10013,Health & Beauty,202,184,30,2,36,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,1003,83.69,0.73,06/03/2023,262,1.208,2023-07-01,5,True
ITM10013,Health & Beauty,252,292,30,2,57,9,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,1456,96.77,0.71,06/08/2023,375,1.126,2023-07-02,6,True
ITM10013,Health & Beauty,380,441,30,2,86,14,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,2217,96.73,0.92,06/23/2023,648,1.125,2023-07-03,0,False
ITM10013,Health & Beauty,471,420,30,2,82,14,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,2325,82.34,0.87,06/08/2023,555,1.28,2023-07-04,1,False
ITM10013,Health & Beauty,327,384,30,2,75,12,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,1992,97.59,0.88,06/24/2023,506,1.119,2023-07-05,2,False
ITM10013,Health & Beauty,299,292,30,2,57,9,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,2,0.89,1588,87.23,0.96,07/05/2023,376,1.136,2023-07-06,3,False
ITM10013,Health & Beauty,165,205,30,2,40,6,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,965,100.69,0.89,06/14/2023,268,1.163,2023-07-07,4,False
ITM10013,Health & Beauty,282,241,30,2,47,8,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1358,79.98,0.92,07/03/2023,334,1.28,2023-07-08,5,False
ITM10013,Health & Beauty,406,343,30,2,67,11,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,2294,79.53,0.89,06/22/2023,455,1.28,2023-07-09,6,False
ITM10013,Health & Beauty,374,400,30,2,78,13,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,2066,92.14,0.87,06/16/2023,507,1.241,2023-07-10,0,False
ITM10013,Health & Beauty,379,410,30,2,80,13,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,2146,92.85,0.86,06/30/2023,534,1.235,2023-07-11,1,False
ITM10013,Health & Beauty,298,318,30,2,62,10,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1955,91.99,0.81,06/20/2023,401,1.242,2023-07-12,2,False
ITM10013,Health & Beauty,265,277,30,2,54,9,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,1482,90.83,0.85,07/12/2023,411,1.182,2023-07-13,3,False
ITM10013,Health & Beauty,98,87,30,2,17,2,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,553,82.19,0.72,06/26/2023,110,1.28,2023-07-14,4,False
ITM10013,Health & Beauty,96,87,30,2,17,2,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,559,83.29,0.82,06/28/2023,109,1.208,2023-07-15,5,False
ITM10013,Health & Beauty,122,138,30,2,27,4,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,865,95.68,1.0,06/19/2023,191,1.21,2023-07-16,6,False
ITM10013,Health & Beauty,124,184,30,2,36,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,1062,111.36,0.86,07/03/2023,255,1.084,2023-07-17,0,False
ITM10013,Health & Beauty,174,179,30,2,35,6,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,2,0.89,1039,90.28,0.94,06/24/2023,251,1.119,2023-07-18,1,False
ITM10013,Health & Beauty,168,169,30,2,33,5,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,794,88.89,1.0,07/11/2023,223,1.276,2023-07-19,2,False
ITM10013,Health & Beauty,81,112,30,2,22,3,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,2,0.89,546,107.79,0.9,07/10/2023,164,0.97,2023-07-20,3,False
ITM10013,Health & Beauty,66,61,30,2,12,2,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,412,85.05,0.71,07/15/2023,87,1.28,2023-07-21,4,False
ITM10013,Health & Beauty,75,76,30,2,15,2,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,493,90.5,0.79,07/04/2023,100,1.2,2023-07-22,5,False
ITM10013,Health & Beauty,95,92,30,2,18,3,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,545,87.02,0.75,07/03/2023,115,1.28,2023-07-23,6,False
ITM10013,Health & Beauty,136,169,30,2,33,5,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,1,0.92,1182,100.79,0.81,07/09/2023,218,1.091,2023-07-24,0,False
ITM10013,Health & Beauty,201,179,30,2,35,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,1088,82.42,0.92,07/14/2023,266,1.28,2023-07-25,1,False
ITM10013,Health & Beauty,137,123,30,2,24,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,849,82.64,0.9,07/08/2023,153,1.28,2023-07-26,2,False
ITM10013,Health & Beauty,62,97,30,2,19,3,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,669,114.63,0.87,07/11/2023,133,1.064,2023-07-27,3,False
ITM10013,Health & Beauty,53,56,30,2,11,1,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,2,0.89,285,92.3,0.84,07/24/2023,82,1.104,2023-07-28,4,False
ITM10013,Health & Beauty,112,107,30,2,21,3,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,544,86.61,0.74,07/18/2023,143,1.208,2023-07-29,5,False
ITM10013,Health & Beauty,122,128,30,2,25,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,810,91.25,0.71,07/24/2023,169,1.252,2023-07-30,6,False
ITM10013,Health & Beauty,200,174,30,2,34,5,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,966,81.11,0.83,07/07/2023,249,1.28,2023-07-31,0,False
ITM10013,Health & Beauty,238,200,30,2,39,6,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1254,79.08,0.77,07/29/2023,279,1.28,2023-08-01,1,False
ITM10013,Health & Beauty,199,184,30,2,36,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,901,84.5,0.94,07/29/2023,235,1.208,2023-08-02,2,False
ITM10013,Health & Beauty,104,138,30,2,27,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,2,0.89,960,104.84,0.98,07/27/2023,176,0.988,2023-08-03,3,False
ITM10013,Health & Beauty,92,102,30,2,20,3,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,486,94.81,0.73,07/08/2023,126,1.149,2023-08-04,4,False
ITM10013,Health & Beauty,121,128,30,2,25,4,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,850,91.71,0.79,08/02/2023,167,1.247,2023-08-05,5,False
ITM10013,Health & Beauty,195,164,30,2,32,5,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,863,79.19,0.82,07/28/2023,246,1.208,2023-08-06,6,False
ITM10013,Health & Beauty,301,220,30,2,43,7,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,1050,72.16,0.93,07/14/2023,274,1.208,2023-08-07,0,False
ITM10013,Health & Beauty,176,236,30,2,46,7,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,1255,104.94,0.95,07/27/2023,313,1.127,2023-08-08,1,False
ITM10013,Health & Beauty,137,195,30,2,38,6,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,1,0.92,962,108.36,1.0,07/22/2023,262,1.03,2023-08-09,2,False
ITM10013,Health & Beauty,135,138,30,2,27,4,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,901,90.0,0.82,08/02/2023,173,1.267,2023-08-10,3,False
ITM10013,Health & Beauty,62,107,30,2,21,3,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,595,120.71,0.94,08/08/2023,155,1.028,2023-08-11,4,False
ITM10013,Health & Beauty,116,97,30,2,19,3,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,614,79.26,0.85,07/21/2023,131,1.28,2023-08-12,5,False
ITM10013,Health & Beauty,123,164,30,2,32,5,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1150,104.75,0.98,08/06/2023,242,1.13,2023-08-13,6,False
ITM10013,Health & Beauty,238,189,30,2,37,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,1323,76.52,0.91,08/08/2023,247,1.208,2023-08-14,0,False
ITM10013,Health & Beauty,215,215,30,2,42,7,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,1462,88.61,0.72,08/05/2023,288,1.28,2023-08-15,1,False
ITM10013,Health & Beauty,244,184,30,2,36,6,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,1128,73.82,0.76,07/21/2023,250,1.28,2023-08-16,2,False
ITM10013,Health & Beauty,93,82,30,2,16,2,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,566,81.68,0.87,08/05/2023,104,1.28,2023-08-17,3,False
ITM10013,Health & Beauty,102,76,30,2,15,2,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,430,73.99,0.73,08/13/2023,104,1.28,2023-08-18,4,False
ITM10013,Health & Beauty,80,71,30,2,14,2,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,402,83.09,0.93,07/29/2023,103,1.28,2023-08-19,5,False
ITM10013,Health & Beauty,143,123,30,2,24,4,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,673,80.37,0.92,08/08/2023,180,1.28,2023-08-20,6,False
ITM10013,Health & Beauty,188,159,30,2,31,5,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,1,0.92,1070,79.4,0.97,07/23/2023,236,1.208,2023-08-21,0,False
ITM10013,Health & Beauty,201,153,30,2,30,5,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,1004,74.49,0.84,08/21/2023,201,1.208,2023-08-22,1,False
ITM10013,Health & Beauty,170,148,30,2,29,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,928,81.42,0.94,08/09/2023,191,1.28,2023-08-23,2,False
ITM10013,Health & Beauty,53,87,30,2,17,2,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,2,0.89,449,117.08,0.81,08/01/2023,115,0.902,2023-08-24,3,False
ITM10013,Health & Beauty,83,87,30,2,17,2,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,561,91.25,0.75,07/27/2023,130,1.252,2023-08-25,4,False
ITM10013,Health & Beauty,84,82,30,2,16,2,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,2,0.89,421,87.16,0.71,08/07/2023,109,1.136,2023-08-26,5,False
ITM10013,Health & Beauty,131,138,30,2,27,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,866,91.67,0.77,08/22/2023,185,1.178,2023-08-27,6,False
ITM10013,Health & Beauty,220,189,30,2,37,6,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,1260,80.63,0.92,07/31/2023,270,1.28,2023-08-28,0,False
ITM10013,Health & Beauty,225,210,30,2,41,7,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1437,84.79,0.99,08/03/2023,312,1.28,2023-08-29,1,False
ITM10013,Health & Beauty,146,184,30,2,36,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,984,101.86,0.84,08/11/2023,275,1.084,2023-08-30,2,False
ITM10013,Health & Beauty,136,138,30,2,27,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,648,89.59,0.9,08/22/2023,204,1.271,2023-08-31,3,False
ITM10013,Health & Beauty,92,102,30,2,20,3,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,557,94.81,0.83,08/20/2023,134,1.149,2023-09-01,4,False
ITM10013,Health & Beauty,152,118,30,2,23,3,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,642,74.96,0.96,08/06/2023,158,1.28,2023-09-02,5,False
ITM10013,Health & Beauty,173,179,30,2,35,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,1196,90.6,0.75,08/31/2023,241,1.188,2023-09-03,6,False
ITM10013,Health & Beauty,263,220,30,2,43,7,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,3,0.86,1209,79.07,0.73,09/01/2023,290,1.064,2023-09-04,0,False
ITM10013,Health & Beauty,207,220,30,2,43,7,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,1239,92.05,0.7,08/14/2023,306,1.173,2023-09-05,1,False
ITM10013,Health & Beauty,170,200,30,2,39,6,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1230,97.5,0.74,08/08/2023,277,1.19,2023-09-06,2,False
ITM10013,Health & Beauty,149,128,30,2,25,4,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,2,0.89,888,80.4,0.74,09/03/2023,188,1.136,2023-09-07,3,False
ITM10013,Health & Beauty,30,30,30,2,6,1,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,147,91.25,0.9,08/21/2023,41,1.28,2023-09-08,4,False
ITM10013,Health & Beauty,31,35,30,2,7,1,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,2,0.89,228,98.27,0.74,08/17/2023,49,1.067,2023-09-09,5,False
ITM10013,Health & Beauty,49,46,30,2,9,1,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,1,0.92,244,85.32,0.78,08/20/2023,67,1.208,2023-09-10,6,False
ITM10013,Health & Beauty,115,200,30,2,39,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,1324,120.13,0.89,08/27/2023,288,0.953,2023-09-11,0,False
ITM10013,Health & Beauty,240,215,30,2,42,7,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,1248,82.64,0.8,09/04/2023,287,1.28,2023-09-12,1,False
ITM10013,Health & Beauty,168,189,30,2,37,6,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,1161,95.44,0.93,08/18/2023,268,1.213,2023-09-13,2,False
ITM10013,Health & Beauty,107,107,30,2,21,3,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,720,89.13,0.84,08/22/2023,145,1.28,2023-09-14,3,False
ITM10013,Health & Beauty,76,71,30,2,14,2,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,2,0.89,421,85.88,0.93,08/30/2023,95,1.136,2023-09-15,4,False
ITM10013,Health & Beauty,84,87,30,2,17,2,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,466,90.58,0.95,09/05/2023,115,1.187,2023-09-16,5,False
ITM10013,Health & Beauty,120,112,30,2,22,3,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,2,0.89,615,85.43,0.86,09/15/2023,149,1.136,2023-09-17,6,False
ITM10013,Health & Beauty,214,189,30,2,37,6,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1234,82.1,0.72,09/11/2023,263,1.28,2023-09-18,0,False
ITM10013,Health & Beauty,206,174,30,2,34,5,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,842,79.55,0.84,09/15/2023,218,1.208,2023-09-19,1,False
ITM10013,Health & Beauty,135,128,30,2,25,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,644,85.68,0.75,08/28/2023,190,1.208,2023-09-20,2,False
ITM10013,Health & Beauty,89,82,30,2,16,2,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,538,84.03,0.98,08/26/2023,120,1.208,2023-09-21,3,False
ITM10013,Health & Beauty,41,51,30,2,10,1,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,283,101.39,0.88,09/01/2023,69,1.162,2023-09-22,4,False
ITM10013,Health & Beauty,88,87,30,2,17,2,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,444,88.01,0.74,08/31/2023,125,1.28,2023-09-23,5,False
ITM10013,Health & Beauty,140,128,30,2,25,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,821,83.72,0.83,08/31/2023,170,1.28,2023-09-24,6,False
ITM10013,Health & Beauty,182,200,30,2,39,6,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,1185,93.65,0.78,09/15/2023,290,1.154,2023-09-25,0,False
ITM10013,Health & Beauty,146,143,30,2,28,4,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,860,87.73,0.99,09/05/2023,214,1.28,2023-09-26,1,False
ITM10013,Health & Beauty,180,179,30,2,35,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,1215,88.41,0.85,09/18/2023,234,1.208,2023-09-27,2,False
ITM10013,Health & Beauty,81,87,30,2,17,2,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,522,92.61,0.7,09/27/2023,127,1.239,2023-09-28,3,False
ITM10013,Health & Beauty,78,82,30,2,16,2,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,561,91.25,0.81,09/08/2023,121,1.251,2023-09-29,4,False
ITM10013,Health & Beauty,108,112,30,2,22,3,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,1,0.92,536,91.25,0.83,09/10/2023,144,1.187,2023-09-30,5,False
ITM10013,Health & Beauty,143,153,30,2,30,5,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,981,92.8,0.94,09/21/2023,214,1.169,2023-10-01,6,False
ITM10013,Health & Beauty,224,200,30,2,39,6,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,1263,82.28,0.76,09/25/2023,288,1.208,2023-10-02,0,False
ITM10013,Health & Beauty,181,236,30,2,46,7,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,1367,103.32,0.78,09/08/2023,309,1.14,2023-10-03,1,False
ITM10013,Health & Beauty,211,215,30,2,42,7,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1191,89.65,0.95,09/20/2023,283,1.269,2023-10-04,2,False
ITM10013,Health & Beauty,218,159,30,2,31,5,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,1067,71.84,0.98,10/01/2023,214,1.28,2023-10-05,3,False
ITM10013,Health & Beauty,113,123,30,2,24,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,744,93.19,0.96,09/15/2023,154,1.159,2023-10-06,4,False
ITM10013,Health & Beauty,162,128,30,2,25,4,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,709,76.04,0.95,09/21/2023,163,1.28,2023-10-07,5,False
ITM10013,Health & Beauty,159,148,30,2,29,4,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,891,85.02,0.74,10/03/2023,212,1.28,2023-10-08,6,False
ITM10013,Health & Beauty,143,205,30,2,40,6,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,2,0.89,1359,108.96,0.97,09/23/2023,301,0.955,2023-10-09,0,False
ITM10013,Health & Beauty,196,205,30,2,40,6,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,1117,90.97,0.86,09/13/2023,286,1.182,2023-10-10,1,False
ITM10013,Health & Beauty,193,200,30,2,39,6,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,1067,90.38,0.83,09/19/2023,295,1.187,2023-10-11,2,False
ITM10013,Health & Beauty,142,143,30,2,28,4,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,1,0.92,971,89.26,0.95,10/11/2023,191,1.204,2023-10-12,3,False
ITM10013,Health & Beauty,52,76,30,2,15,2,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,459,111.73,0.8,10/09/2023,104,1.091,2023-10-13,4,False
ITM10013,Health & Beauty,52,71,30,2,14,2,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,385,107.58,0.71,10/08/2023,105,1.047,2023-10-14,5,False
ITM10013,Health & Beauty,141,159,30,2,31,5,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,831,95.08,0.8,10/07/2023,226,1.14,2023-10-15,6,False
ITM10013,Health & Beauty,233,205,30,2,40,6,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1036,81.56,0.71,09/18/2023,276,1.28,2023-10-16,0,False
ITM10013,Health & Beauty,155,164,30,2,32,5,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,918,91.61,0.85,10/09/2023,237,1.175,2023-10-17,1,False
ITM10013,Health & Beauty,116,128,30,2,25,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,870,94.07,0.98,09/29/2023,164,1.224,2023-10-18,2,False
ITM10013,Health & Beauty,98,87,30,2,17,2,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,2,0.89,553,82.19,0.82,09/20/2023,113,1.136,2023-10-19,3,False
ITM10013,Health & Beauty,73,66,30,2,13,2,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,1,0.92,459,83.98,0.71,10/01/2023,99,1.208,2023-10-20,4,False
ITM10013,Health & Beauty,68,82,30,2,16,2,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,488,98.98,0.89,10/15/2023,101,1.178,2023-10-21,5,False
ITM10013,Health & Beauty,83,102,30,2,20,3,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,2,0.89,643,100.69,0.76,10/17/2023,131,1.024,2023-10-22,6,False
ITM10013,Health & Beauty,166,189,30,2,37,6,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,1269,96.12,0.88,10/20/2023,258,1.135,2023-10-23,0,False
ITM10013,Health & Beauty,177,169,30,2,33,5,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,937,86.04,0.76,10/09/2023,239,1.28,2023-10-24,1,False
ITM10013,Health & Beauty,153,153,30,2,30,5,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,0,0.95,1066,89.02,0.78,09/27/2023,206,1.28,2023-10-25,2,False
ITM10013,Health & Beauty,104,107,30,2,21,3,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,1,0.92,535,90.71,0.81,10/24/2023,148,1.191,2023-10-26,3,False
ITM10013,Health & Beauty,71,76,30,2,15,2,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,403,93.59,0.81,10/18/2023,99,1.169,2023-10-27,4,False
ITM10013,Health & Beauty,110,128,30,2,25,4,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,1,0.92,839,97.07,0.97,10/11/2023,177,1.124,2023-10-28,5,False
ITM10013,Health & Beauty,119,123,30,2,24,4,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,744,90.31,0.99,10/07/2023,178,1.188,2023-10-29,6,False
ITM10013,Health & Beauty,209,205,30,2,40,6,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,1069,87.43,0.84,10/29/2023,256,1.28,2023-10-30,0,False
ITM10013,Health & Beauty,266,236,30,2,46,7,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,1,0.92,1163,81.9,0.92,10/07/2023,341,1.208,2023-10-31,1,False
ITM10013,Health & Beauty,157,164,30,2,32,5,0.401,LOC1002_0,C,162,0.83,16.38750323574098,0.016,0,0.95,1056,90.89,0.7,10/04/2023,231,1.254,2023-11-01,2,False
ITM10013,Health & Beauty,120,143,30,2,28,4,0.401,LOC1002_1,C,162,0.83,16.38750323574098,0.016,1,0.92,757,98.74,0.88,10/11/2023,190,1.111,2023-11-02,3,False
ITM10013,Health & Beauty,136,128,30,2,25,4,0.401,LOC1002_2,C,162,0.83,16.38750323574098,0.016,0,0.95,745,85.28,0.9,10/29/2023,159,1.28,2023-11-03,4,False
ITM10013,Health & Beauty,99,143,30,2,28,4,0.401,LOC1002_3,C,162,0.83,16.38750323574098,0.016,0,0.95,715,109.89,0.87,10/09/2023,209,1.095,2023-11-04,5,False
